0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175695,0.194113,0.333149,0.494282,0.85322,0.921835,0.6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258257,0.185621,0.434451,0.852607,0.344338,0.117552,0.365777,0.457189,0.501787,0.551584,0.546276,0.437753,0.608693,0.549112,0.905837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476582,0.271492,0.364941,0.693728,0.775897,0.352134,0.39189,0.582936,0.564826,0.446449,0.329712,0.494927,0.477243,0.450149,0.600892,0.824247,0.999602,0.752367,0.77252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191488,0.350737,0.817825,0.340852,0.329939,0.646334,0.831205,0.506928,0.453561,0.711037,0.653155,0.743279,0.719615,0.7054,0.626553,0.463228,0.48683,0.480957,0.591365,0.553381,0.568167,0.718407,0.900478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402177,0.113526,0.234615,0.481393,0.509757,0.236721,0.399286,0.683368,0.583071,0.727812,0.665206,0.408617,0.431971,0.708662,0.704528,0.590887,0.450663,0.469641,0.534668,0.574571,0.671952,0.401049,0.800871,0.984207,0.638628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637123,0.291399,0.143656,0.520527,0.775622,0.490227,0.372839,0.576651,0.765525,0.807953,0.670842,0.531822,0.552385,0.624086,0.686012,0.780996,0.680957,0.800934,0.841185,0.615986,0.522974,0.916609,0.731849,0.57394,0.744292,0.999791,0.694185,0.838507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106331,0.243499,0.471541,0.344392,0.189201,0.68199,0.804718,0.459526,0.508825,0.690822,0.806761,0.848846,0.608707,0.546138,0.645525,0.666082,0.750698,0.815271,0.860718,0.789963,0.651504,0.511185,0.412121,0.629927,0.901562,0.473998,0.535572,0.587674,0.630277,0.686082,0.917579,0.811818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380333,0.0568905,0.310135,0.38725,0.347241,0.277677,0.411338,0.529347,0.53867,0.495392,0.578565,0.703771,0.716136,0.487771,0.427205,0.490129,0.479315,0.51081,0.822383,0.75853,0.590004,0.594166,0.568679,0.497765,0.48832,0.573947,0.639435,0.663653,0.499452,0.573258,0.884815,0.799968,0.80221,0.79513,0.806833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80905,0.223949,0.540005,0.511528,0.341779,0.430058,0.579966,0.403606,0.4355,0.57728,0.367598,0.763145,0.64345,0.564684,0.404868,0.593971,0.636917,0.761887,0.636438,0.74935,0.777005,0.814097,0.867174,0.918498,0.833126,0.483833,0.849386,0.96205,0.953855,0.687202,0.465726,0.89079,0.916941,0.554151,0.735227,0.600206,0.880938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623853,0.400188,0.140186,0.41669,0.386755,0.524684,0.646167,0.611566,0.539496,0.500819,0.83282,0.5007,0.952412,0.920723,0.700026,0.74076,0.837435,0.910789,0.90227,0.823875,0.886193,0.922545,0.874832,0.91916,0.976456,0.906434,0.585051,0.679954,0.920242,0.955641,0.721552,0.604555,0.534447,0.867754,0.613658,0.558204,0.449923,0.549996,0.797146,0.736983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
